season,week,home,away,spread_close,total_close,ml_home,ml_away,event_id,book,market,selection,line,price,asof_ts,team,player,player_id,sport,odds,captured_at,game_id,side
2006,12,Browns,Bengals,-3.5,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@BROWNS,
2006,12,Chargers,Raiders,13.5,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@CHARGERS,
2006,12,Colts,Eagles,10.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@COLTS,
2006,12,Commanders,Panthers,-5.5,36.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@COMMANDERS,
2006,12,Falcons,Saints,3.0,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@FALCONS,
2006,12,Jets,Texans,5.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@JETS,
2006,12,Patriots,Bears,4.5,38.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@PATRIOTS,
2006,12,Rams,49ers,4.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@RAMS,
2006,12,Ravens,Steelers,3.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@RAVENS,
2006,12,Seahawks,Packers,10.0,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@SEAHAWKS,
2006,12,Titans,Giants,-3.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@TITANS,
2006,12,Vikings,Cardinals,7.0,39.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@VIKINGS,
2006,13,12/3 1:00 ET At Chicago -9 Minnesota 34.5,Date & Time Favorite Line Underdog Total,11.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@123_100_ET_AT_CHICAGO_9_MINNESOTA_345,
2006,13,Bills,Chargers,-5.5,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@BILLS,
2006,13,Broncos,Seahawks,4.5,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@BRONCOS,
2006,13,Browns,Chiefs,-4.0,35.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@BROWNS,
2006,13,Commanders,Falcons,-1.0,38.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@COMMANDERS,
2006,13,Dolphins,Jaguars,1.5,35.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@DOLPHINS,
2006,13,Eagles,Panthers,-3.0,37.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@EAGLES,
2006,13,Giants,Cowboys,-3.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@GIANTS,
2006,13,Packers,Jets,0.0,39.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@PACKERS,
2006,13,Patriots,Lions,13.5,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@PATRIOTS,
2006,13,Raiders,Texans,3.0,35.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@RAIDERS,
2006,13,Rams,Cardinals,6.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@RAMS,
2006,13,Saints,49ers,7.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@SAINTS,
2006,13,Titans,Colts,-7.5,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@TITANS,
2006,14,12/10 1:00 ET At Kansas City -3 Baltimore 37,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1210_100_ET_AT_KANSAS_CITY_3_BALTIMORE_37,
2006,14,49ers,Packers,4.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@49ERS,
2006,14,Bengals,Raiders,11.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@BENGALS,
2006,14,Cardinals,Seahawks,-3.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@CARDINALS,
2006,14,Chargers,Broncos,7.5,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@CHARGERS,
2006,14,Commanders,Eagles,-2.0,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@COMMANDERS,
2006,14,Cowboys,Saints,7.5,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@COWBOYS,
2006,14,Dolphins,Patriots,-3.5,37.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@DOLPHINS,
2006,14,Jaguars,Colts,-1.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@JAGUARS,
2006,14,Jets,Bills,4.5,37.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@JETS,
2006,14,Lions,Vikings,1.5,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@LIONS,
2006,14,Panthers,Giants,-3.0,39.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@PANTHERS,
2006,14,Rams,Bears,-6.0,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@RAMS,
2006,14,Texans,Titans,1.0,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@TEXANS,
2006,15,12/16 8:00 ET Dallas -4 At Atlanta 45.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1216_800_ET_DALLAS_4_AT_ATLANTA_455,
2006,15,Bears,Buccaneers,13.5,35.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@BEARS,
2006,15,Bills,Dolphins,1.0,34.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@BILLS,
2006,15,Cardinals,Broncos,-3.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@CARDINALS,
2006,15,Chargers,Chiefs,9.0,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@CHARGERS,
2006,15,Colts,Bengals,3.5,54.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@COLTS,
2006,15,Giants,Eagles,5.5,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@GIANTS,
2006,15,Packers,Lions,6.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@PACKERS,
2006,15,Panthers,Steelers,-3.0,39.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@PANTHERS,
2006,15,Patriots,Texans,12.5,38.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@PATRIOTS,
2006,15,Raiders,Rams,3.0,39.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@RAIDERS,
2006,15,Ravens,Browns,12.5,35.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@RAVENS,
2006,15,Saints,Commanders,10.0,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@SAINTS,
2006,15,Titans,Jaguars,-3.5,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@TITANS,
2006,16,12/23 8:00 ET Kansas City -7 At Oakland 36.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1223_800_ET_KANSAS_CITY_7_AT_OAKLAND_365,
2006,16,49ers,Cardinals,3.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@49ERS,
2006,16,Broncos,Bengals,3.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@BRONCOS,
2006,16,Browns,Buccaneers,3.0,37.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@BROWNS,
2006,16,Cowboys,Eagles,7.0,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@COWBOYS,
2006,16,Dolphins,Jets,2.0,36.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@DOLPHINS,
2006,16,Falcons,Panthers,6.5,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@FALCONS,
2006,16,Giants,Saints,3.0,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@GIANTS,
2006,16,Jaguars,Patriots,3.0,37.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@JAGUARS,
2006,16,Lions,Bears,-6.0,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@LIONS,
2006,16,Rams,Commanders,1.5,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@RAMS,
2006,16,Seahawks,Chargers,-4.0,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@SEAHAWKS,
2006,16,Steelers,Ravens,4.0,36.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@STEELERS,
2006,16,Texans,Colts,-9.0,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@TEXANS,
2006,17,* Note – Most Las Vegas sportsbooks had Green Bay -2.5.,Date & Time Favorite Line Underdog Total,2.0,-3.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@NOTE_MOST_LAS_VEGAS_SPORTSBOOKS_HAD_GREEN_BAY_25,
2006,17,1/20 6:30 ET At New England -7.5 Baltimore 50,Date & Time Favorite Line Underdog Total,1.0,2012.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@120_630_ET_AT_NEW_ENGLAND_75_BALTIMORE_50,
2006,17,1/20 6:40 ET At Kansas City -3 New England 56.5,Date & Time Favorite Line Underdog Total,1.0,2018.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@120_640_ET_AT_KANSAS_CITY_3_NEW_ENGLAND_565,
2006,17,1/21 6:30 ET At Indianapolis -3.5 New England 47,Date & Time Favorite Line Underdog Total,1.0,2019.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@121_630_ET_AT_INDIANAPOLIS_35_NEW_ENGLAND_47,
2006,17,1/24 6:40 ET At Carolina -3 Arizona 47.5,Date & Time Favorite Line Underdog Total,1.0,2015.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@124_640_ET_AT_CAROLINA_3_ARIZONA_475,
2006,17,1/24 6:40 ET At New Orleans -4 Minnesota 54,Date & Time Favorite Line Underdog Total,1.0,2009.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@124_640_ET_AT_NEW_ORLEANS_4_MINNESOTA_54,
2006,17,1/3 8:00 ET Indianapolis -2 At San Diego 49.5,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@13_800_ET_INDIANAPOLIS_2_AT_SAN_DIEGO_495,
2006,17,1/3 8:15 ET At Pittsburgh -3 Baltimore 47,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@13_815_ET_AT_PITTSBURGH_3_BALTIMORE_47,
2006,17,1/4 8:10 ET At Philadelphia -3 New Orleans 55,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@14_810_ET_AT_PHILADELPHIA_3_NEW_ORLEANS_55,
2006,17,1/5 8:00 ET At Green Bay -11 Minnesota 44,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@15_800_ET_AT_GREEN_BAY_11_MINNESOTA_44,
2006,17,1/5 8:00 ET Jacksonville -3 At Pittsburgh 40.5,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@15_800_ET_JACKSONVILLE_3_AT_PITTSBURGH_405,
2006,17,1/5 8:15 ET At Dallas -2.5 Seattle 43.5,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@15_815_ET_AT_DALLAS_25_SEATTLE_435,
2006,17,1/6 8:00 ET At Seattle -2 Dallas 48.5,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@16_800_ET_AT_SEATTLE_2_DALLAS_485,
2006,17,1/6 8:15 ET At LA Rams -6 Atlanta 48.5,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@16_815_ET_AT_LA_RAMS_6_ATLANTA_485,
2006,17,1/7 8:00 ET At New Orleans -10.5 Detroit 59.5,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@17_800_ET_AT_NEW_ORLEANS_105_DETROIT_595,
2006,17,1/7 8:15 ET At Seattle -8.5 Detroit 45.5,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@17_815_ET_AT_SEATTLE_85_DETROIT_455,
2006,17,1/8 8:05 ET At Indianapolis -2 NY Jets 44.5,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@18_805_ET_AT_INDIANAPOLIS_2_NY_JETS_445,
2006,17,1/9 8:00 ET At Dallas -3.5 Philadelphia 46,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@19_800_ET_AT_DALLAS_35_PHILADELPHIA_46,
2006,17,1/9 8:15 ET Pittsburgh -2 At Cincinnati 46,Date & Time Favorite Line Underdog Total,1.0,1.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@19_815_ET_PITTSBURGH_2_AT_CINCINNATI_46,
2006,17,12/31 4:15 ET At Baltimore -9.5 Buffalo 36.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1231_415_ET_AT_BALTIMORE_95_BUFFALO_365,
2006,17,49ers,Packers,3.0,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@49ERS,
2006,17,Bears,Eagles,6.5,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@BEARS,
2006,17,Bears,Packers,-3.5,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@BEARS,
2006,17,Bears,Seahawks,10.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@BEARS,
2006,17,Bengals,Steelers,6.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@BENGALS,
2006,17,Broncos,49ers,11.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@BRONCOS,
2006,17,Broncos,Chargers,9.0,55.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@BRONCOS,
2006,17,Broncos,Colts,9.5,54.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@BRONCOS,
2006,17,Broncos,Patriots,5.0,57.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@BRONCOS,
2006,17,Broncos,Steelers,-7.5,34.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@BRONCOS,
2006,17,Buccaneers,Seahawks,3.0,37.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@BUCCANEERS,
2006,17,Cardinals,Packers,-3.0,48.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@CARDINALS,
2006,17,Chargers,Cardinals,13.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@CHARGERS,
2006,17,Chargers,Jets,8.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@CHARGERS,
2006,17,Chargers,Patriots,4.5,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@CHARGERS,
2006,17,Chargers,Titans,10.5,39.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@CHARGERS,
2006,17,Chiefs,Jaguars,2.5,36.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@CHIEFS,
2006,17,Chiefs,Steelers,2.0,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@CHIEFS,
2006,17,"Closing NFL Lines Conference Championship Playoffs, 2008, Football Lines from AFC & NFC Title Games, Completed Playoff Games 1/20, 2008, Final NFL Line",1/18 3:00 ET Philadelphia -3.5 At Arizona 47,1.0,,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::118_300_ET_PHILADELPHIA_35_AT_ARIZONA_47@CLOSING_NFL_LINES_CONFERENCE_CHAMPIONSHIP_PLAYOFFS_2008_FOOTBALL_LINES_FROM_AFC_NFC_TITLE_GAMES_COMPLETED_PLAYOFF_GAMES_120_2008_FINAL_NFL_LINE,
2006,17,"Closing NFL Lines Conference Championship Playoffs, 2011, Football Lines from AFC & NFC Title Games, Completed Playoff Games 1/23, 2011, Final NFL Line",1/22 3:00 ET At New England -7 Baltimore 49.5,1.0,,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::122_300_ET_AT_NEW_ENGLAND_7_BALTIMORE_495@CLOSING_NFL_LINES_CONFERENCE_CHAMPIONSHIP_PLAYOFFS_2011_FOOTBALL_LINES_FROM_AFC_NFC_TITLE_GAMES_COMPLETED_PLAYOFF_GAMES_123_2011_FINAL_NFL_LINE,
2006,17,"Closing NFL Lines Conference Championship Playoffs, 2014, Football Lines from AFC & NFC Title Games, Completed Playoff Games 1/19, 2014, Final NFL Line",1/18 3:05 ET At Seattle -8.5 Green Bay 45,1.0,,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::118_305_ET_AT_SEATTLE_85_GREEN_BAY_45@CLOSING_NFL_LINES_CONFERENCE_CHAMPIONSHIP_PLAYOFFS_2014_FOOTBALL_LINES_FROM_AFC_NFC_TITLE_GAMES_COMPLETED_PLAYOFF_GAMES_119_2014_FINAL_NFL_LINE,
2006,17,"Closing NFL Lines Conference Championship Playoffs, 2017, Football Lines from AFC & NFC Title Games, Completed Playoff Games 1/22, 2017, Final NFL Line",1/21 3:05 ET At New England -7.5 Jacksonville 45.5,1.0,,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::121_305_ET_AT_NEW_ENGLAND_75_JACKSONVILLE_455@CLOSING_NFL_LINES_CONFERENCE_CHAMPIONSHIP_PLAYOFFS_2017_FOOTBALL_LINES_FROM_AFC_NFC_TITLE_GAMES_COMPLETED_PLAYOFF_GAMES_122_2017_FINAL_NFL_LINE,
2006,17,"Closing NFL Lines From Super Bowl 50, 2016",Date & Time Favorite Line Underdog Total,2.0,,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@CLOSING_NFL_LINES_FROM_SUPER_BOWL_50_2016,
2006,17,"Closing NFL Lines From Super Bowl LI, 2017",Date & Time Favorite Line Underdog Total,2.0,51.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@CLOSING_NFL_LINES_FROM_SUPER_BOWL_LI_2017,
2006,17,"Closing NFL Lines From Super Bowl LII, 2018",Date & Time Favorite Line Underdog Total,2.0,52.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@CLOSING_NFL_LINES_FROM_SUPER_BOWL_LII_2018,
2006,17,"Closing NFL Lines From Super Bowl XLIX, 2015",Date & Time Favorite Line Underdog Total,2.0,49.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@CLOSING_NFL_LINES_FROM_SUPER_BOWL_XLIX_2015,
2006,17,"Closing NFL Lines From Super Bowl XLV, 2011",Date & Time Favorite Line Underdog Total,2.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@CLOSING_NFL_LINES_FROM_SUPER_BOWL_XLV_2011,
